x,y,split
1.5852667497577837,1.5747136586544164,validation
-0.8249006887546702,0.005222172884008253,train
-1.9860009990900762,4.288663771590515,test
1.1243751772755766,1.0513152524080278,validation
0.37587962514925755,1.0172748167742542,train
-1.655124691942003,3.7729319530344743,validation
-1.7472304116972985,3.9637300288518693,train
-1.9508811311507541,4.335155959096265,train
-1.048390756441142,1.1246093896677642,test
0.9216062188917844,1.1982530596635779,validation
0.49758972003083324,1.2693299825135569,test
1.2611366616004873,1.05158801600989,test
1.7513578994422803,2.191533287045687,train
1.9479294643189098,3.366776216746865,validation
0.5528814063046266,1.2087570418423736,train
1.8234931776037269,2.722072148295421,train
0.10616457138404511,0.29427193562674175,train
-1.8931225649097696,4.076085957293331,train
-0.993011863204663,0.8786364048781945,test
1.7004614344001672,1.8504520270229807,test
1.720944838245528,2.048355785481431,train
-0.5029791723216994,-0.751505425316958,validation
-1.780416381755638,3.9503375442260693,train
-0.17417491205764302,-0.5052488284600871,train
-1.9418014902938112,4.177265345889359,test
-1.5693561167632901,3.5001917452482068,train
0.17899884968870428,0.6289244909877676,train
1.6782574861180497,1.7972155846327724,train
0.8079937273003854,1.3011587307420702,train
-0.03495822694545092,-0.12319186541637382,train
-0.9856924018624693,0.8018934175413777,test
1.4621004541492848,1.1749808943662106,validation
0.01538167425079573,0.08145503916127056,train
-1.7066300885104027,3.777784495741195,train
-1.5480021207438863,3.3197659951539817,test
-0.4649669196454429,-0.7132951923877383,train
-1.7340926201549247,3.955266151627852,train
-0.5446193268808259,-0.7134740609874233,validation
-1.6624374669727238,3.6942975402273643,train
-0.8108410627754798,-0.030230484941198274,test
-0.6989265158972162,-0.42954938329052716,test
-1.0618965739458721,1.0946722445813826,test
-0.5574671104513738,-0.624460181756186,validation
-1.4302861119474253,2.8795449208357806,train
-1.688370901520131,3.7993530590922213,validation
1.0286696675062421,1.0761057729013435,train
0.061468392111861725,0.19920562670862987,train
-1.9461359113006496,4.233496237931233,train
-0.8789533026708725,0.2309355048387864,train
1.2976673345744358,0.9312291617926631,train
-0.8934728303380046,0.39827631579495953,validation
0.282196272162512,0.9031523734580129,test
-0.28926834227331977,-0.5916988943979951,train
0.1496047711512345,0.4579826981289587,train
0.4717502016377133,1.169007880498451,train
1.627529137888601,1.650140672307963,train
-1.1348549393703902,1.5098947295848868,validation
-1.9594876018675205,4.162477414610521,validation
